YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENES_WTH_PTAPTB_CNT,BENES_FFS_CNT,BENES_MA_CNT,MA_PRTCPTN_RATE,BENE_AVG_AGE,BENE_FEML_PCT,BENE_MALE_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_OTHR_PCT,BENE_DUAL_PCT,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC,IP_MDCR_PYMT_AMT,IP_MDCR_PYMT_PCT,IP_MDCR_PYMT_PC,IP_MDCR_PYMT_PER_USER,IP_MDCR_STDZD_PYMT_AMT,IP_MDCR_STDZD_PYMT_PCT,IP_MDCR_STDZD_PYMT_PC,IP_MDCR_STDZD_PYMT_PER_USER,BENES_IP_CVRD_STAY_CNT,BENES_IP_PCT,IP_CVRD_STAYS_PER_1000_BENES,IP_CVRD_DAYS_PER_1000_BENES,ACUTE_HOSP_READMSN_CNT,ACUTE_HOSP_READMSN_PCT,BENES_ER_VISITS_CNT,ER_VISITS_PER_1000_BENES,BENES_ER_VISITS_PCT,OP_MDCR_PYMT_AMT,OP_MDCR_PYMT_PCT,OP_MDCR_PYMT_PC,OP_MDCR_PYMT_PER_USER,OP_MDCR_STDZD_PYMT_AMT,OP_MDCR_STDZD_PYMT_PCT,OP_MDCR_STDZD_PYMT_PC,OP_MDCR_STDZD_PYMT_PER_USER,BENES_OP_CNT,BENES_OP_PCT,OP_VISITS_PER_1000_BENES,ASC_MDCR_PYMT_AMT,ASC_MDCR_PYMT_PCT,ASC_MDCR_PYMT_PC,ASC_MDCR_PYMT_PER_USER,ASC_MDCR_STDZD_PYMT_AMT,ASC_MDCR_STDZD_PYMT_PCT,ASC_MDCR_STDZD_PYMT_PC,ASC_MDCR_STDZD_PYMT_PER_USER,BENES_ASC_CNT,BENES_ASC_PCT,ASC_EVNTS_PER_1000_BENES,SNF_MDCR_PYMT_AMT,SNF_MDCR_PYMT_PCT,SNF_MDCR_PYMT_PC,SNF_MDCR_PYMT_PER_USER,SNF_MDCR_STDZD_PYMT_AMT,SNF_MDCR_STDZD_PYMT_PCT,SNF_MDCR_STDZD_PYMT_PC,SNF_MDCR_STDZD_PYMT_PER_USER,BENES_SNF_CNT,BENES_SNF_PCT,SNF_CVRD_STAYS_PER_1000_BENES,SNF_CVRD_DAYS_PER_1000_BENES,IRF_MDCR_PYMT_AMT,IRF_MDCR_PYMT_PCT,IRF_MDCR_PYMT_PC,IRF_MDCR_PYMT_PER_USER,IRF_MDCR_STDZD_PYMT_AMT,IRF_MDCR_STDZD_PYMT_PCT,IRF_MDCR_STDZD_PYMT_PC,IRF_MDCR_STDZD_PYMT_PER_USER,BENES_IRF_CNT,BENES_IRF_PCT,IRF_CVRD_STAYS_PER_1000_BENES,IRF_CVRD_DAYS_PER_1000_BENES,LTCH_MDCR_PYMT_AMT,LTCH_MDCR_PYMT_PCT,LTCH_MDCR_PYMT_PC,LTCH_MDCR_PYMT_PER_USER,LTCH_MDCR_STDZD_PYMT_AMT,LTCH_MDCR_STDZD_PYMT_PCT,LTCH_MDCR_STDZD_PYMT_PC,LTCH_MDCR_STDZD_PYMT_PER_USER,BENES_LTCH_CNT,BENES_LTCH_PCT,LTCH_CVRD_STAYS_PER_1000_BENES,LTCH_CVRD_DAYS_PER_1000_BENES,HH_MDCR_PYMT_AMT,HH_MDCR_PYMT_PCT,HH_MDCR_PYMT_PC,HH_MDCR_PYMT_PER_USER,HH_MDCR_STDZD_PYMT_AMT,HH_MDCR_STDZD_PYMT_PCT,HH_MDCR_STDZD_PYMT_PC,HH_MDCR_STDZD_PYMT_PER_USER,BENES_HH_CNT,BENES_HH_PCT,HH_EPISODES_PER_1000_BENES,HH_VISITS_PER_1000_BENES,HOSPC_MDCR_PYMT_AMT,HOSPC_MDCR_PYMT_PCT,HOSPC_MDCR_PYMT_PC,HOSPC_MDCR_PYMT_PER_USER,HOSPC_MDCR_STDZD_PYMT_AMT,HOSPC_MDCR_STDZD_PYMT_PCT,HOSPC_MDCR_STDZD_PYMT_PC,HOSPC_MDCR_STDZD_PYMT_PER_USER,BENES_HOSPC_CNT,BENES_HOSPC_PCT,HOSPC_CVRD_STAYS_PER_1000_BENES,HOSPC_CVRD_DAYS_PER_1000_BENES,EM_MDCR_PYMT_AMT,EM_MDCR_PYMT_PCT,EM_MDCR_PYMT_PC,EM_MDCR_PYMT_PER_USER,EM_MDCR_STDZD_PYMT_AMT,EM_MDCR_STDZD_PYMT_PCT,EM_MDCR_STDZD_PYMT_PC,EM_MDCR_STDZD_PYMT_PER_USER,BENES_EM_CNT,BENES_EM_PCT,EM_EVNTS_PER_1000_BENES,PRCDRS_MDCR_PYMT_AMT,PRCDRS_MDCR_PYMT_PCT,PRCDRS_MDCR_PYMT_PC,PRCDRS_MDCR_PYMT_PER_USER,PRCDRS_MDCR_STDZD_PYMT_AMT,PRCDRS_MDCR_STDZD_PYMT_PCT,PRCDRS_MDCR_STDZD_PYMT_PC,PRCDRS_MDCR_STDZD_PYMT_PER_USER,BENES_PRCDRS_CNT,BENES_PRCDRS_PCT,PRCDR_EVNTS_PER_1000_BENES,TESTS_MDCR_PYMT_AMT,TESTS_MDCR_PYMT_PCT,TESTS_MDCR_PYMT_PC,TESTS_MDCR_PYMT_PER_USER,TESTS_MDCR_STDZD_PYMT_AMT,TESTS_MDCR_STDZD_PYMT_PCT,TESTS_MDCR_STDZD_PYMT_PC,TESTS_MDCR_STDZD_PYMT_PER_USER,BENES_TESTS_CNT,BENES_TESTS_PCT,TESTS_EVNTS_PER_1000_BENES,IMGNG_MDCR_PYMT_AMT,IMGNG_MDCR_PYMT_PCT,IMGNG_MDCR_PYMT_PC,IMGNG_MDCR_PYMT_PER_USER,IMGNG_MDCR_STDZD_PYMT_AMT,IMGNG_MDCR_STDZD_PYMT_PCT,IMGNG_MDCR_STDZD_PYMT_PC,IMGNG_MDCR_STDZD_PYMT_PER_USER,BENES_IMGNG_CNT,BENES_IMGNG_PCT,IMGNG_EVNTS_PER_1000_BENES,DME_MDCR_PYMT_AMT,DME_MDCR_PYMT_PCT,DME_MDCR_PYMT_PC,DME_MDCR_PYMT_PER_USER,DME_MDCR_STDZD_PYMT_AMT,DME_MDCR_STDZD_PYMT_PCT,DME_MDCR_STDZD_PYMT_PC,DME_MDCR_STDZD_PYMT_PER_USER,BENES_DME_CNT,BENES_DME_PCT,DME_EVNTS_PER_1000_BENES,OP_DLYS_MDCR_PYMT_AMT,OP_DLYS_MDCR_PYMT_PCT,OP_DLYS_MDCR_PYMT_PC,OP_DLYS_MDCR_PYMT_PER_USER,OP_DLYS_MDCR_STDZD_PYMT_AMT,OP_DLYS_MDCR_STDZD_PYMT_PCT,OP_DLYS_MDCR_STDZD_PYMT_PC,OP_DLYS_MDCR_STDZD_PYMT_PER_USER,BENES_OP_DLYS_CNT,BENES_OP_DLYS_PCT,OP_DLYS_VISITS_PER_1000_BENES,FQHC_RHC_MDCR_PYMT_AMT,FQHC_RHC_MDCR_PYMT_PCT,FQHC_RHC_MDCR_PYMT_PC,FQHC_RHC_MDCR_PYMT_PER_USER,FQHC_RHC_MDCR_STDZD_PYMT_AMT,FQHC_RHC_MDCR_STDZD_PYMT_PCT,FQHC_RHC_MDCR_STDZD_PYMT_PC,FQHC_RHC_MDCR_STDZD_PYMT_PU,BENES_FQHC_RHC_CNT,BENES_FQHC_RHC_PCT,FQHC_RHC_VISITS_PER_1000_BENES,AMBLNC_MDCR_PYMT_AMT,AMBLNC_MDCR_PYMT_PCT,AMBLNC_MDCR_PYMT_PC,AMBLNC_MDCR_PYMT_PER_USER,AMBLNC_MDCR_STDZD_PYMT_AMT,AMBLNC_MDCR_STDZD_PYMT_PCT,AMBLNC_MDCR_STDZD_PYMT_PC,AMBLNC_MDCR_STDZD_PYMT_PER_USER,BENES_AMBLNC_CNT,BENES_AMBLNC_PCT,AMBLNC_EVNTS_PER_1000_BENES,TRTMNTS_MDCR_PYMT_AMT,TRTMNTS_MDCR_PYMT_PCT,TRTMNTS_MDCR_PYMT_PC,TRTMNTS_MDCR_PYMT_PER_USER,TRTMNTS_MDCR_STDZD_PYMT_AMT,TRTMNTS_MDCR_STDZD_PYMT_PCT,TRTMNTS_MDCR_STDZD_PYMT_PC,TRTMNTS_MDCR_STDZD_PYMT_PER_USER,BENES_TRTMNTS_CNT,BENES_TRTMNTS_PCT,TRTMNTS_EVNTS_PER_1000_BENES,PTB_OTHR_SRVCS_MDCR_PYMT_AMT,PTB_OTHR_SRVCS_MDCR_STDZD_PYMT,TOT_PBPMT_RDCTN_AMT,TOT_PBPMT_RDCTN_PCC,PQI03_DBTS_AGE_LT_65,PQI03_DBTS_AGE_65_74,PQI03_DBTS_AGE_GE_75,PQI05_COPD_ASTHMA_AGE_40_64,PQI05_COPD_ASTHMA_AGE_65_74,PQI05_COPD_ASTHMA_AGE_GE_75,PQI07_HYPRTNSN_AGE_LT_65,PQI07_HYPRTNSN_AGE_65_74,PQI07_HYPRTNSN_AGE_GE_75,PQI08_CHF_AGE_LT_65,PQI08_CHF_AGE_65_74,PQI08_CHF_AGE_GE_75,PQI11_BCTRL_PNA_AGE_LT_65,PQI11_BCTRL_PNA_AGE_65_74,PQI11_BCTRL_PNA_AGE_GE_75,PQI12_UTI_AGE_LT_65,PQI12_UTI_AGE_65_74,PQI12_UTI_AGE_GE_75,PQI15_ASTHMA_AGE_LT_40,PQI16_LWRXTRMTY_AMPUTN_AGE_LT_65,PQI16_LWRXTRMTY_AMPUTN_AGE_65_74,PQI16_LWRXTRMTY_AMPUTN_AGE_GE_75
2014,AK,2.0,All,84573,71860,71383,477,0.0066,70,0.5032,0.4968,0.7443,0.0264,0.0247,0.2047,0.2381,0.81,614044120.65,465667227.73,8602.11,6523.5,247788515.33,0.4035,3471.25,25526.79,150890547.55,0.324,2113.82,15544.51,9707,0.136,194.8083,1092.543,1763,0.1371,39640,555.3143,0.2589,118565566.2,0.1931,1660.98,2841.46,101575157.33,0.2181,1422.96,2434.28,41727,0.5846,3881.8066,8574413.29,0.014,120.12,1291.91,7520209.55,0.0161,105.35,1133.07,6637,0.093,133.9955,24858707.99,0.0405,348.24,23495.94,21113686.39,0.0453,295.78,19956.23,1058,0.0148,17.5672,477.0603,5284637.78,0.0086,74.03,22392.53,4776308.38,0.0103,66.91,20238.59,236,0.0033,3.5022,43.7079,12246488.66,0.0199,171.56,73774.03,9847510.42,0.0211,137.95,59322.35,166,0.0023,2.4235,83.3112,10846931.35,0.0177,151.95,4588.38,9559326.59,0.0205,133.92,4043.71,2364,0.0331,50.082,700.5309,7978147.15,0.013,111.77,9287.71,7228414.87,0.0155,101.26,8414.9184,859,0.012,12.4259,643.6406,48811078.93,0.0795,683.79,826.42,39795174.14,0.0855,557.49,673.78,59063,0.8274,8236.737,30086284.29,0.049,421.48,979.66,24665194.8,0.053,345.53,803.14,30711,0.4302,1512.9653,10496538.52,0.0171,147.05,235.07,9336670.39,0.0201,130.8,209.1,44652,0.6255,3492.3301,13970303.76,0.0228,195.71,310.34,12200302.89,0.0262,170.91,271.02,45016,0.6306,3069.1201,8716014.22,0.0142,122.1,661.31,9078747.61,0.0195,127.18,688.83,13180,0.1846,1058.6414,13400838.85,0.0218,187.73,26536.31,12217881.63,0.0262,171.16,24193.83,505,0.0071,1075.6763,2313658.64,0.0038,32.41,362.13,2201861.66,0.0047,30.85,344.63,6389,0.0895,351.1761,14598310.96,0.0238,204.51,1872.54,12163951.17,0.0261,170.4,1560.28,7796,0.1092,234.1034,29855598.55,0.0486,418.25,981.06,26382629.34,0.0567,369.59,866.94,30432,0.4263,2202.4011,5652086.19,5113653.01,0,0,613,104,175,898,504,958,11,35,81,449,395,1222,622,366,1271,181,152,703,11,130,11,72
2014,AK,2.0,<65,13294,11641,11578,63,0.0054,51,0.4604,0.5396,0.6263,0.0596,0.0342,0.2799,0.6498,1.01,122414114.84,94630102.68,10572.99,8173.27,47465318.03,0.3877,4099.61,28119.26,29903820.9,0.316,2582.81,17715.53,1688,0.1458,239.0741,1477.0254,449,0.1792,12377,1069.0102,0.3571,25965241.47,0.2121,2242.64,3440.93,22430309.78,0.237,1937.32,2972.48,7546,0.6518,5142.5117,1548677.84,0.0127,133.76,1553.34,1339649.82,0.0142,115.71,1343.68,997,0.0861,133.3564,2207481.4,0.018,190.66,20630.67,1941321.02,0.0205,167.67,18143.19,107,0.0092,10.7963,288.6508,360140.4,0.0029,31.11,21184.73,361030.44,0.0038,31.18,21237.08,17,0.0015,1.4683,18.6561,4336120.98,0.0354,374.51,81813.6,3479645.2,0.0368,300.54,65653.68,53,0.0046,4.8368,185.8698,1200042.02,0.0098,103.65,4687.66,1055875.49,0.0112,91.2,4124.51,256,0.0221,35.5847,452.6689,439864.2,0.0036,37.99,8299.32,405623.8,0.0043,35.03,7653.2792,53,0.0046,4.7504,216.445,10448834.77,0.0854,902.47,1111.22,8491251.45,0.0897,733.4,903.04,9403,0.8121,10835.8957,4727492.17,0.0386,408.32,1068.6,3828004.38,0.0405,330.63,865.28,4424,0.3821,1535.6711,2273789.05,0.0186,196.39,340.54,1967681.89,0.0208,169.95,294.7,6677,0.5767,3379.772,2087652.81,0.0171,180.31,315.07,1799936.24,0.019,155.46,271.65,6626,0.5723,3038.0031,2062715.29,0.0169,178.16,822.13,2143743.68,0.0227,185.16,854.42,2509,0.2167,1378.6492,7385620.43,0.0603,637.9,27455.84,6771086.32,0.0716,584.82,25171.32,269,0.0232,3649.7668,831896.38,0.0068,71.85,434.41,783284.26,0.0083,67.65,409.03,1915,0.1654,782.5186,2728210.74,0.0223,235.64,1697.7,2322839.64,0.0245,200.63,1445.45,1607,0.1388,337.364,5432589.79,0.0444,469.22,1560.19,4783032.14,0.0505,413.11,1373.65,3482,0.3007,2369.3211,912427.07,821966.23,0,0,613,0,0,898,0,0,11,0,0,449,0,0,622,0,0,181,0,0,11,130,0,0
2014,AK,2.0,>=65,71279,60219,59805,414,0.0069,74,0.5115,0.4885,0.7671,0.0199,0.0228,0.1901,0.1584,0.77,491630005.81,371037125.05,8220.55,6204.12,200323197.3,0.4075,3349.61,24981.07,120986726.65,0.3261,2023.02,15087.51,8019,0.1341,186.2386,1018.1089,1314,0.1269,27263,455.8649,0.2399,92600324.73,0.1884,1548.37,2709.12,79144847.55,0.2133,1323.38,2315.46,34181,0.5715,3637.7393,7025735.45,0.0143,117.48,1245.7,6180559.73,0.0167,103.35,1095.84,5640,0.0943,134.1192,22651226.59,0.0461,378.75,23818.32,19172365.38,0.0517,320.58,20160.22,951,0.0159,18.878,513.5356,4924497.38,0.01,82.34,22486.29,4415277.94,0.0119,73.83,20161.09,219,0.0037,3.896,48.5578,7910367.68,0.0161,132.27,70003.25,6367865.22,0.0172,106.48,56352.79,113,0.0019,1.9564,63.4562,9646889.33,0.0196,161.31,4576.32,8503451.1,0.0229,142.19,4033.9,2108,0.0352,52.8886,748.516,7538282.95,0.0153,126.05,9352.71,6822791.07,0.0184,114.08,8465.0013,806,0.0135,13.9119,726.344,38362244.15,0.078,641.46,772.5,31303922.69,0.0844,523.43,630.36,49660,0.8304,7733.5507,25358792.12,0.0516,424.02,964.69,20837190.42,0.0562,348.42,792.68,26287,0.4395,1508.5695,8222749.47,0.0167,137.49,216.53,7368988.5,0.0199,123.22,194.05,37975,0.635,3514.1209,11882650.95,0.0242,198.69,309.52,10400366.65,0.028,173.9,270.91,38390,0.6419,3075.1442,6653298.93,0.0135,111.25,623.49,6935003.93,0.0187,115.96,649.89,10671,0.1784,996.6892,6015218.42,0.0122,100.58,25488.21,5446795.31,0.0147,91.08,23079.64,236,0.0039,577.343,1481762.26,0.003,24.78,331.19,1418577.4,0.0038,23.72,317.07,4474,0.0748,267.6699,11870100.22,0.0241,198.48,1917.94,9841111.53,0.0265,164.55,1590.1,6189,0.1035,214.1125,24423008.76,0.0497,408.38,906.23,21599597.2,0.0582,361.17,801.47,26950,0.4506,2170.0861,4739659.11,4291686.78,0,0,0,104,175,0,504,958,0,35,81,0,395,1222,0,366,1271,0,152,703,0,0,11,72
2014,AL,1.0,All,994352,898687,674129,224558,0.2499,70,0.5583,0.4417,0.7807,0.2019,0.0057,0.0117,0.2095,0.98,5834838085.48,6313432454.35,8655.37,9365.32,1756553504.54,0.301,2605.66,14024.27,1791040316.25,0.2837,2656.82,14299.61,125251,0.1858,295.3752,1676.4477,31399,0.1717,461786,685.0113,0.3241,772841616.21,0.1325,1146.43,1772.83,853855561.63,0.1352,1266.61,1958.67,435936,0.6467,3066.0081,50542525.57,0.0087,74.97,786.7,57707623.63,0.0091,85.6,898.23,64246,0.0953,140.2239,357410853.8,0.0613,530.18,11346.02,443966867.1,0.0703,658.58,14093.74,31501,0.0467,61.6247,1553.4741,149079857.04,0.0255,221.14,19179.19,168097163.9,0.0266,249.35,21625.78,7773,0.0115,12.8981,171.7253,72052968.45,0.0123,106.88,35687.45,84825647.4,0.0134,125.83,42013.69,2019,0.003,3.2383,83.2318,318477716.73,0.0546,472.43,4704.53,392414383.53,0.0622,582.11,5796.71,67696,0.1004,204.8109,3263.2241,271166046.04,0.0465,402.25,12634.12,309355408.02,0.049,458.9,14413.4281,21463,0.0318,34.6477,2908.2268,558209479.07,0.0957,828.05,903.49,609424762.72,0.0965,904.02,986.39,617835,0.9165,12561.0128,296779871.8,0.0509,440.24,755.02,323951164.06,0.0513,480.55,824.14,393076,0.5831,2960.6292,203977567.77,0.035,302.58,364.1,194800175.86,0.0309,288.97,347.72,560227,0.831,6469.1698,149208644.77,0.0256,221.34,291.49,163721321.85,0.0259,242.86,319.84,511886,0.7593,4292.714,159529743.47,0.0273,236.65,776.18,170761558.03,0.027,253.31,830.83,205532,0.3049,2158.4949,171282842.91,0.0294,254.08,22218.56,188250292.18,0.0298,279.25,24419.55,7709,0.0114,1564.5908,20176937.07,0.0035,29.93,306.38,24627987.53,0.0039,36.53,373.97,65855,0.0977,392.1534,96904727.97,0.0166,143.75,1010.23,100723653.76,0.016,149.41,1050.05,95923,0.1423,441.3695,361876542.43,0.062,536.81,858.1,363194110.9,0.0575,538.76,861.23,421718,0.6256,3153.5848,68766639.83,72714455.98,0,0,721,242,236,1587,1094,1342,169,82,165,1085,848,2269,768,706,1597,365,342,1238,293,158,68,71
2014,AL,1.0,<65,238551,210248,151187,59061,0.2809,51,0.4991,0.5009,0.6097,0.3705,0.0086,0.0111,0.4564,1.04,1294448657.54,1394420817.11,8561.9,9223.15,429562609.42,0.3318,2841.27,15836.99,442534424.25,0.3174,2927.07,16315.23,27124,0.1794,317.2693,1864.5122,8887,0.1977,168549,1114.8379,0.4109,187134658.4,0.1446,1237.77,1925.43,207875140.36,0.1491,1374.95,2138.83,97191,0.6429,3434.3694,7344779.28,0.0057,48.58,738.39,8738589.93,0.0063,57.8,878.52,9947,0.0658,96.4104,35669077.11,0.0276,235.93,11454.42,44409826.49,0.0318,293.74,14261.34,3114,0.0206,28.0117,723.6733,20020682.92,0.0155,132.42,20492,22933613.41,0.0164,151.69,23473.5,977,0.0065,7.375,97.8325,21515318.31,0.0166,142.31,37352.98,25538486.25,0.0183,168.92,44337.65,576,0.0038,4.2464,115.1025,42020610.72,0.0325,277.94,4416.71,52061952.51,0.0373,344.35,5472.14,9514,0.0629,130.1765,1856.5353,17465513.2,0.0135,115.52,11437.8,19985840.89,0.0143,132.19,13088.3045,1527,0.0101,11.4163,824.4624,122348010.75,0.0945,809.25,932.69,136773304.97,0.0981,904.66,1042.65,131178,0.8677,12344.0375,56692580.24,0.0438,374.98,807.83,63136604.11,0.0453,417.61,899.65,70179,0.4642,2365.3224,58904618.21,0.0455,389.61,514.52,54499282.92,0.0391,360.48,476.04,114484,0.7572,6113.2571,26795356.44,0.0207,177.23,263.09,30072773.95,0.0216,198.91,295.27,101849,0.6737,3823.8142,47332733.93,0.0366,313.07,1091.65,50077149.35,0.0359,331.23,1154.94,43359,0.2868,2168.9894,99137831.09,0.0766,655.73,23321.06,108990255.22,0.0782,720.9,25638.73,4251,0.0281,4017.6272,7291606.87,0.0056,48.23,311.1,8795071.93,0.0063,58.17,375.25,23438,0.155,609.9532,23948199.98,0.0185,158.4,1148.37,25083200.88,0.018,165.91,1202.8,20854,0.1379,479.1616,80611860.3,0.0623,533.19,1045.92,81618033.78,0.0585,539.85,1058.97,77073,0.5098,2900.6661,10652610.35,11297265.89,0,0,721,0,0,1587,0,0,169,0,0,1085,0,0,768,0,0,365,0,0,293,158,0,0
2014,AL,1.0,>=65,755801,688439,522942,165497,0.2404,75,0.5754,0.4246,0.8301,0.1531,0.0048,0.0119,0.1382,0.96,4540389427.95,4919011637.24,8682.4,9406.42,1326990895.11,0.2923,2537.55,13523.2,1348505892,0.2741,2578.69,13742.46,98127,0.1876,289.0454,1622.0766,22512,0.1633,293237,560.7448,0.299,585706957.8,0.129,1120.02,1729.05,645980421.27,0.1313,1235.28,1906.98,338745,0.6478,2959.5118,43197746.29,0.0095,82.61,795.55,48969033.7,0.01,93.64,901.84,54299,0.1038,152.8908,321741776.68,0.0709,615.25,11334.12,399557040.61,0.0812,764.06,14075.35,28387,0.0543,71.3425,1793.3767,129059174.12,0.0284,246.79,18990.46,145163550.49,0.0295,277.59,21360.15,6796,0.013,14.4949,193.0883,50537650.14,0.0111,96.64,35022.63,59287161.15,0.0121,113.37,41086.04,1443,0.0028,2.9468,74.0178,276457106,0.0609,528.66,4751.59,340352431.02,0.0692,650.84,5849.79,58182,0.1113,226.3884,3669.9099,253700532.84,0.0559,485.14,12725.75,289369567.13,0.0588,553.35,14514.9261,19936,0.0381,41.3641,3510.6608,435861468.32,0.096,833.48,895.62,472651457.74,0.0961,903.83,971.22,486657,0.9306,12623.7422,240087291.56,0.0529,459.11,743.54,260814559.95,0.053,498.74,807.73,322897,0.6175,3132.7375,145072949.56,0.032,277.42,325.46,140300892.94,0.0285,268.29,314.76,445743,0.8524,6572.0673,122413288.33,0.027,234.09,298.54,133648547.9,0.0272,255.57,325.94,410037,0.7841,4428.2769,112197009.54,0.0247,214.55,691.84,120684408.68,0.0245,230.78,744.17,162173,0.3101,2155.4608,72145011.83,0.0159,137.96,20863.22,79260036.95,0.0161,151.57,22920.77,3458,0.0066,855.397,12885330.21,0.0028,24.64,303.78,15832915.6,0.0032,30.28,373.27,42417,0.0811,329.1856,72956527.98,0.0161,139.51,971.86,75640452.88,0.0154,144.64,1007.61,75069,0.1436,430.4435,281264682.13,0.0619,537.85,816.1,281576077.12,0.0572,538.45,817,344645,0.6591,3226.7058,58114029.48,61417190.1,0,0,0,242,236,0,1094,1342,0,82,165,0,848,2269,0,706,1597,0,342,1238,0,0,68,71
2014,AR,5.0,All,614341,554370,444779,109591,0.1977,70,0.5519,0.4481,0.8665,0.1073,0.0109,0.0153,0.2281,0.94,3683184716.42,3889900510.84,8280.93,8745.69,1189669173.2,0.323,2674.74,14809.77,1165330867.97,0.2996,2620.02,14506.8,80330,0.1806,292.6937,1534.3305,20979,0.1792,303161,681.5992,0.3203,535995568.44,0.1455,1205.08,1851.2,569538678.73,0.1464,1280.5,1967.05,289540,0.651,3574.836,33970947.36,0.0092,76.38,735.99,37826392.29,0.0097,85.05,819.52,46157,0.1038,153.3323,258318898.53,0.0701,580.78,13700.29,313831473.43,0.0807,705.59,16644.47,18855,0.0424,60.1535,1589.4343,160113687.93,0.0435,359.98,18038.95,174869603.43,0.045,393.16,19701.4,8876,0.02,22.3931,272.4791,56942701.11,0.0155,128.02,36927.82,64881749.04,0.0167,145.87,42076.36,1542,0.0035,3.7142,95.9555,152561734.12,0.0414,343.01,4472.12,182498624.42,0.0469,410.31,5349.67,34114,0.0767,149.4248,2569.9999,117581892.36,0.0319,264.36,9814.85,131828155.73,0.0339,296.39,11004.0197,11980,0.0269,28.0229,1741.9123,311038003.06,0.0844,699.31,779.13,341051975.87,0.0877,766.79,854.31,399214,0.8976,11260.3383,170391646.38,0.0463,383.09,712.08,186370826.52,0.0479,419.02,778.86,239286,0.538,2239.4717,105817923.27,0.0287,237.91,296.44,101550293.52,0.0261,228.32,284.48,356965,0.8026,6325.5145,74187008.41,0.0201,166.8,230.43,81829495.48,0.021,183.98,254.17,321949,0.7238,4026.3749,111818088.37,0.0304,251.4,878.19,120832170.77,0.0311,271.67,948.98,127328,0.2863,2308.6522,80518725.98,0.0219,181.03,21874.14,87223594.27,0.0224,196.11,23695.62,3681,0.0083,1184.4894,17884698,0.0049,40.21,322.5,21742711.56,0.0056,48.88,392.06,55457,0.1247,525.7218,56279806,0.0153,126.53,967.19,56903197.33,0.0146,127.94,977.9,58189,0.1308,300.2008,212526660.44,0.0577,477.83,846.18,211857756.96,0.0545,476.32,843.51,251161,0.5647,2621.1647,37567553.44,39932943.5,0,0,609,167,186,1587,965,1236,177,88,177,964,792,2273,799,721,1924,322,333,1353,202,157,56,50
2014,AR,5.0,<65,142590,124306,94898,29408,0.2366,51,0.4842,0.5158,0.7422,0.2193,0.019,0.0195,0.5194,0.97,756577242.38,790581468.2,7972.53,8330.85,269962678,0.3568,2844.77,16693.22,262610955.08,0.3322,2767.3,16238.62,16172,0.1704,308.3521,1729.067,5619,0.2119,101843,1073.1838,0.3951,123084058.72,0.1627,1297.01,2040.86,130837645.75,0.1655,1378.72,2169.42,60310,0.6355,3725.8214,4460229.68,0.0059,47,698.22,5175559.71,0.0065,54.54,810.2,6388,0.0673,98.9167,22704929.07,0.03,239.26,13677.67,27716742.29,0.0351,292.07,16696.83,1660,0.0175,25.9963,647.158,20048718.35,0.0265,211.27,18842.78,22095253.77,0.0279,232.83,20766.22,1064,0.0112,12.4871,152.7219,16443622.77,0.0217,173.28,37714.73,18936055.47,0.024,199.54,43431.32,436,0.0046,4.9527,135.4928,19688909.76,0.026,207.47,4359.81,23560142.88,0.0298,248.27,5217.04,4516,0.0476,95.2391,1481.7172,7627163.44,0.0101,80.37,9753.41,8624173.26,0.0109,90.88,11028.3546,782,0.0082,8.8411,518.0088,65949169.05,0.0872,694.95,820.44,73545932.7,0.093,775,914.94,80383,0.847,11439.2716,30938620.49,0.0409,326.02,769.46,34293315.63,0.0434,361.37,852.9,40208,0.4237,1777.5822,24816847.01,0.0328,261.51,366.04,23124501.42,0.0292,243.68,341.07,67799,0.7144,5197.0958,12463199.2,0.0165,131.33,206.79,14009390.27,0.0177,147.63,232.44,60270,0.6351,3482.086,32227254.6,0.0426,339.6,1217.27,34307591.97,0.0434,361.52,1295.85,26475,0.279,2444.414,44764054.92,0.0592,471.71,22955.93,48428010.9,0.0613,510.32,24834.88,1950,0.0205,3059.5798,5226518.09,0.0069,55.08,338.7,6318294.67,0.008,66.58,409.45,15431,0.1626,695.5257,13541281.49,0.0179,142.69,1092.39,13760325.78,0.0174,145,1110.06,12396,0.1306,329.7751,37577795.5,0.0497,395.98,929.89,37900991.82,0.0479,399.39,937.89,40411,0.4258,2193.5657,5052192.23,5336584.82,0,0,609,0,0,1587,0,0,177,0,0,964,0,0,799,0,0,322,0,0,202,157,0,0
