COUNTY,YEAR,ACUTE_HOSP_READMSN_CNT,ACUTE_HOSP_READMSN_PCT,AMBLNC_EVNTS_PER_1000_BENES,AMBLNC_MDCR_PYMT_AMT,AMBLNC_MDCR_PYMT_PC,AMBLNC_MDCR_PYMT_PCT,AMBLNC_MDCR_PYMT_PER_USER,AMBLNC_MDCR_STDZD_PYMT_AMT,AMBLNC_MDCR_STDZD_PYMT_PC,AMBLNC_MDCR_STDZD_PYMT_PCT,AMBLNC_MDCR_STDZD_PYMT_PER_USER,ASC_EVNTS_PER_1000_BENES,ASC_MDCR_PYMT_AMT,ASC_MDCR_PYMT_PC,ASC_MDCR_PYMT_PCT,ASC_MDCR_PYMT_PER_USER,ASC_MDCR_STDZD_PYMT_AMT,ASC_MDCR_STDZD_PYMT_PC,ASC_MDCR_STDZD_PYMT_PCT,ASC_MDCR_STDZD_PYMT_PER_USER,BENES_AMBLNC_CNT,BENES_AMBLNC_PCT,BENES_ASC_CNT,BENES_ASC_PCT,BENES_DME_CNT,BENES_DME_PCT,BENES_EM_CNT,BENES_EM_PCT,BENES_ER_VISITS_CNT,BENES_ER_VISITS_PCT,BENES_FFS_CNT,BENES_FQHC_RHC_CNT,BENES_FQHC_RHC_PCT,BENES_HH_CNT,BENES_HH_PCT,BENES_HOSPC_CNT,BENES_HOSPC_PCT,BENES_IMGNG_CNT,BENES_IMGNG_PCT,BENES_IP_CVRD_STAY_CNT,BENES_IP_PCT,BENES_IRF_CNT,BENES_IRF_PCT,BENES_LTCH_CNT,BENES_LTCH_PCT,BENES_MA_CNT,BENES_OP_CNT,BENES_OP_DLYS_CNT,BENES_OP_DLYS_PCT,BENES_OP_PCT,BENES_PRCDRS_CNT,BENES_PRCDRS_PCT,BENES_SNF_CNT,BENES_SNF_PCT,BENES_TESTS_CNT,BENES_TESTS_PCT,BENES_TOTAL_CNT,BENES_TRTMNTS_CNT,BENES_TRTMNTS_PCT,BENES_WTH_PTAPTB_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,BENE_DUAL_PCT,BENE_FEML_PCT,BENE_GEO_CD,BENE_MALE_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_OTHR_PCT,BENE_RACE_WHT_PCT,DME_EVNTS_PER_1000_BENES,DME_MDCR_PYMT_AMT,DME_MDCR_PYMT_PC,DME_MDCR_PYMT_PCT,DME_MDCR_PYMT_PER_USER,DME_MDCR_STDZD_PYMT_AMT,DME_MDCR_STDZD_PYMT_PC,DME_MDCR_STDZD_PYMT_PCT,DME_MDCR_STDZD_PYMT_PER_USER,EM_EVNTS_PER_1000_BENES,EM_MDCR_PYMT_AMT,EM_MDCR_PYMT_PC,EM_MDCR_PYMT_PCT,EM_MDCR_PYMT_PER_USER,EM_MDCR_STDZD_PYMT_AMT,EM_MDCR_STDZD_PYMT_PC,EM_MDCR_STDZD_PYMT_PCT,EM_MDCR_STDZD_PYMT_PER_USER,ER_VISITS_PER_1000_BENES,FQHC_RHC_MDCR_PYMT_AMT,FQHC_RHC_MDCR_PYMT_PC,FQHC_RHC_MDCR_PYMT_PCT,FQHC_RHC_MDCR_PYMT_PER_USER,FQHC_RHC_MDCR_STDZD_PYMT_AMT,FQHC_RHC_MDCR_STDZD_PYMT_PC,FQHC_RHC_MDCR_STDZD_PYMT_PCT,FQHC_RHC_MDCR_STDZD_PYMT_PU,FQHC_RHC_VISITS_PER_1000_BENES,HH_EPISODES_PER_1000_BENES,HH_MDCR_PYMT_AMT,HH_MDCR_PYMT_PC,HH_MDCR_PYMT_PCT,HH_MDCR_PYMT_PER_USER,HH_MDCR_STDZD_PYMT_AMT,HH_MDCR_STDZD_PYMT_PC,HH_MDCR_STDZD_PYMT_PCT,HH_MDCR_STDZD_PYMT_PER_USER,HH_VISITS_PER_1000_BENES,HOSPC_CVRD_DAYS_PER_1000_BENES,HOSPC_CVRD_STAYS_PER_1000_BENES,HOSPC_MDCR_PYMT_AMT,HOSPC_MDCR_PYMT_PC,HOSPC_MDCR_PYMT_PCT,HOSPC_MDCR_PYMT_PER_USER,HOSPC_MDCR_STDZD_PYMT_AMT,HOSPC_MDCR_STDZD_PYMT_PC,HOSPC_MDCR_STDZD_PYMT_PCT,HOSPC_MDCR_STDZD_PYMT_PER_USER,IMGNG_EVNTS_PER_1000_BENES,IMGNG_MDCR_PYMT_AMT,IMGNG_MDCR_PYMT_PC,IMGNG_MDCR_PYMT_PCT,IMGNG_MDCR_PYMT_PER_USER,IMGNG_MDCR_STDZD_PYMT_AMT,IMGNG_MDCR_STDZD_PYMT_PC,IMGNG_MDCR_STDZD_PYMT_PCT,IMGNG_MDCR_STDZD_PYMT_PER_USER,IP_CVRD_DAYS_PER_1000_BENES,IP_CVRD_STAYS_PER_1000_BENES,IP_MDCR_PYMT_AMT,IP_MDCR_PYMT_PC,IP_MDCR_PYMT_PCT,IP_MDCR_PYMT_PER_USER,IP_MDCR_STDZD_PYMT_AMT,IP_MDCR_STDZD_PYMT_PC,IP_MDCR_STDZD_PYMT_PCT,IP_MDCR_STDZD_PYMT_PER_USER,IRF_CVRD_DAYS_PER_1000_BENES,IRF_CVRD_STAYS_PER_1000_BENES,IRF_MDCR_PYMT_AMT,IRF_MDCR_PYMT_PC,IRF_MDCR_PYMT_PCT,IRF_MDCR_PYMT_PER_USER,IRF_MDCR_STDZD_PYMT_AMT,IRF_MDCR_STDZD_PYMT_PC,IRF_MDCR_STDZD_PYMT_PCT,IRF_MDCR_STDZD_PYMT_PER_USER,LTCH_CVRD_DAYS_PER_1000_BENES,LTCH_CVRD_STAYS_PER_1000_BENES,LTCH_MDCR_PYMT_AMT,LTCH_MDCR_PYMT_PC,LTCH_MDCR_PYMT_PCT,LTCH_MDCR_PYMT_PER_USER,LTCH_MDCR_STDZD_PYMT_AMT,LTCH_MDCR_STDZD_PYMT_PC,LTCH_MDCR_STDZD_PYMT_PCT,LTCH_MDCR_STDZD_PYMT_PER_USER,MA_PRTCPTN_RATE,OP_DLYS_MDCR_PYMT_AMT,OP_DLYS_MDCR_PYMT_PC,OP_DLYS_MDCR_PYMT_PCT,OP_DLYS_MDCR_PYMT_PER_USER,OP_DLYS_MDCR_STDZD_PYMT_AMT,OP_DLYS_MDCR_STDZD_PYMT_PC,OP_DLYS_MDCR_STDZD_PYMT_PCT,OP_DLYS_MDCR_STDZD_PYMT_PER_USER,OP_DLYS_VISITS_PER_1000_BENES,OP_MDCR_PYMT_AMT,OP_MDCR_PYMT_PC,OP_MDCR_PYMT_PCT,OP_MDCR_PYMT_PER_USER,OP_MDCR_STDZD_PYMT_AMT,OP_MDCR_STDZD_PYMT_PC,OP_MDCR_STDZD_PYMT_PCT,OP_MDCR_STDZD_PYMT_PER_USER,OP_VISITS_PER_1000_BENES,PQI03_DBTS_AGE_65_74,PQI03_DBTS_AGE_GE_75,PQI03_DBTS_AGE_LT_65,PQI05_COPD_ASTHMA_AGE_40_64,PQI05_COPD_ASTHMA_AGE_65_74,PQI05_COPD_ASTHMA_AGE_GE_75,PQI07_HYPRTNSN_AGE_65_74,PQI07_HYPRTNSN_AGE_GE_75,PQI07_HYPRTNSN_AGE_LT_65,PQI08_CHF_AGE_65_74,PQI08_CHF_AGE_GE_75,PQI08_CHF_AGE_LT_65,PQI11_BCTRL_PNA_AGE_65_74,PQI11_BCTRL_PNA_AGE_GE_75,PQI11_BCTRL_PNA_AGE_LT_65,PQI12_UTI_AGE_65_74,PQI12_UTI_AGE_GE_75,PQI12_UTI_AGE_LT_65,PQI15_ASTHMA_AGE_LT_40,PQI16_LWRXTRMTY_AMPUTN_AGE_65_74,PQI16_LWRXTRMTY_AMPUTN_AGE_GE_75,PQI16_LWRXTRMTY_AMPUTN_AGE_LT_65,PRCDRS_MDCR_PYMT_AMT,PRCDRS_MDCR_PYMT_PC,PRCDRS_MDCR_PYMT_PCT,PRCDRS_MDCR_PYMT_PER_USER,PRCDRS_MDCR_STDZD_PYMT_AMT,PRCDRS_MDCR_STDZD_PYMT_PC,PRCDRS_MDCR_STDZD_PYMT_PCT,PRCDRS_MDCR_STDZD_PYMT_PER_USER,PRCDR_EVNTS_PER_1000_BENES,PTB_OTHR_SRVCS_MDCR_PYMT_AMT,PTB_OTHR_SRVCS_MDCR_STDZD_PYMT,SNF_CVRD_DAYS_PER_1000_BENES,SNF_CVRD_STAYS_PER_1000_BENES,SNF_MDCR_PYMT_AMT,SNF_MDCR_PYMT_PC,SNF_MDCR_PYMT_PCT,SNF_MDCR_PYMT_PER_USER,SNF_MDCR_STDZD_PYMT_AMT,SNF_MDCR_STDZD_PYMT_PC,SNF_MDCR_STDZD_PYMT_PCT,SNF_MDCR_STDZD_PYMT_PER_USER,TESTS_EVNTS_PER_1000_BENES,TESTS_MDCR_PYMT_AMT,TESTS_MDCR_PYMT_PC,TESTS_MDCR_PYMT_PCT,TESTS_MDCR_PYMT_PER_USER,TESTS_MDCR_STDZD_PYMT_AMT,TESTS_MDCR_STDZD_PYMT_PC,TESTS_MDCR_STDZD_PYMT_PCT,TESTS_MDCR_STDZD_PYMT_PER_USER,TOT_MDCR_PYMT_AMT,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_STDZD_PYMT_PC,TOT_PBPMT_RDCTN_AMT,TOT_PBPMT_RDCTN_PCC,TRTMNTS_EVNTS_PER_1000_BENES,TRTMNTS_MDCR_PYMT_AMT,TRTMNTS_MDCR_PYMT_PC,TRTMNTS_MDCR_PYMT_PCT,TRTMNTS_MDCR_PYMT_PER_USER,TRTMNTS_MDCR_STDZD_PYMT_AMT,TRTMNTS_MDCR_STDZD_PYMT_PC,TRTMNTS_MDCR_STDZD_PYMT_PCT,TRTMNTS_MDCR_STDZD_PYMT_PER_USER,Urban
Anderson,2014,362.0,0.1861,373.3526,1454985.86,210.71,0.0197,1292.17,1548288.19,224.23,0.0199,1375.03,165.3874,515153.9,74.61,0.007,676.94,570459.18,82.62,0.0073,749.62,1126.0,0.1631,761.0,0.1102,1946.0,0.2818,6304.0,0.913,5702.0,0.3471,6905.0,251.0,0.0364,915.0,0.1325,296.0,0.0429,5180.0,0.7502,1313.0,0.1902,132.0,0.0191,50.0,0.0072,2164.0,4043.0,72.0,0.0104,0.5855,3977.0,0.576,371.0,0.0537,5731.0,0.83,9942.0,3991.0,0.578,9069.0,71.0,1.06,0.2282,0.5513,48001.0,0.4487,0.1331,0.0388,0.0109,0.8172,2477.3353,2027690.66,293.66,0.0274,1041.98,2144389.24,310.56,0.0276,1101.95,13262.4185,6110843.52,884.99,0.0826,969.36,6539538.59,947.07,0.084,1037.36,825.7784,103473.66,14.99,0.0014,412.25,116353.31,16.85,0.0015,463.56,120.4924,371.7596,5813829.74,841.97,0.0786,6353.91,6830057.57,989.15,0.0878,7464.54,5215.7857,3812.5996,45.0398,3731127.52,540.35,0.0504,12605.16,4264535.61,617.6,0.0548,14407.2149,4631.1369,1852582.89,268.3,0.025,357.64,1981139.15,286.91,0.0255,382.46,1515.8581,308.3273,20312316.93,2941.68,0.2746,15470.16,19463319.87,2818.73,0.2501,14823.55,249.0949,21.2889,2251192.67,326.02,0.0304,17054.49,2446025.15,354.24,0.0314,18530.49,204.7791,7.6756,1861670.27,269.61,0.0252,37233.41,2108885.93,305.41,0.0271,42177.72,0.2386,1574351.35,228.0,0.0213,21865.99,1717862.41,248.79,0.0221,23859.2,1416.2201,8892049.38,1287.77,0.1202,2199.37,9360156.75,1355.56,0.1203,2315.15,3086.8936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3343216.67,484.17,0.0452,840.64,3510523.66,508.4,0.0451,882.71,2495.1484,943483.86,984604.2,2738.8848,76.756,6445451.98,933.45,0.0871,17373.19,7644472.31,1107.09,0.0982,20605.05,7755.3946,2952868.2,427.64,0.0399,515.24,2796298.33,404.97,0.0359,487.93,73961245.04,10711.26,77812762.4,11269.05,0.0,0.0,2692.9761,3774955.98,546.7,0.051,945.87,3785852.95,548.28,0.0487,948.6,0.0
Anderson,2015,304.0,0.1607,406.305,1479103.61,216.88,0.0193,1283.94,1538561.88,225.6,0.0189,1335.56,161.8768,682438.75,100.06,0.0089,999.18,763006.67,111.88,0.0094,1117.14,1152.0,0.1689,683.0,0.1001,1852.0,0.2716,6217.0,0.9116,5556.0,0.3499,6820.0,235.0,0.0345,942.0,0.1381,312.0,0.0457,5214.0,0.7645,1296.0,0.19,131.0,0.0192,50.0,0.0073,2289.0,4102.0,86.0,0.0126,0.6015,3880.0,0.5689,387.0,0.0567,5701.0,0.8359,10059.0,3832.0,0.5619,9109.0,71.0,1.05,0.2202,0.5509,48001.0,0.4491,0.1287,0.0406,0.011,0.8196,2310.7038,1917870.95,281.21,0.025,1035.57,2032146.02,297.97,0.0249,1097.27,13712.9032,6356778.55,932.08,0.0829,1022.48,6839930.89,1002.92,0.0839,1100.2,814.6628,104560.52,15.33,0.0014,444.94,119960.8,17.59,0.0015,510.47,127.4194,382.1114,5676606.09,832.35,0.074,6026.12,6690218.82,980.97,0.082,7102.14,5141.4956,4005.132,48.2405,3950616.99,579.27,0.0515,12662.23,4538083.17,665.41,0.0556,14545.1384,4732.2581,1740622.58,255.22,0.0227,333.84,1867151.52,273.78,0.0229,358.1,1546.7742,307.478,20956097.71,3072.74,0.2733,16169.83,20656809.04,3028.86,0.2532,15938.9,253.3724,21.1144,2374066.81,348.1,0.031,18122.65,2522396.58,369.85,0.0309,19254.94,209.6774,7.9179,2022317.36,296.53,0.0264,40446.35,2247456.65,329.54,0.0276,44949.13,0.2513,1847427.03,270.88,0.0241,21481.71,2039940.3,299.11,0.025,23720.24,1732.5513,9086446.9,1332.32,0.1185,2215.13,9689150.12,1420.7,0.1188,2362.06,3325.0733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346803.1,490.73,0.0437,862.58,3503432.52,513.7,0.0429,902.95,2593.695,1201307.92,1251102.68,2773.9002,81.5249,6694897.51,981.66,0.0873,17299.48,7952208.87,1166.01,0.0975,20548.34,8543.695,3173148.17,465.27,0.0414,556.6,3186177.46,467.18,0.0391,558.88,76672033.43,11242.23,81572670.78,11960.8,0.0,0.0,2717.7419,4060922.88,595.44,0.053,1059.74,4134936.79,606.3,0.0507,1079.05,0.0
Anderson,2016,319.0,0.1755,390.9532,1510236.74,221.8,0.0211,1340.05,1430199.47,210.05,0.0187,1269.03,166.2506,1295493.59,190.26,0.0181,2053.08,1457959.84,214.12,0.019,2310.55,1127.0,0.1655,631.0,0.0927,1832.0,0.2691,6205.0,0.9113,5607.0,0.3463,6809.0,236.0,0.0347,923.0,0.1356,270.0,0.0397,5143.0,0.7553,1194.0,0.1754,126.0,0.0185,44.0,0.0065,2537.0,4176.0,88.0,0.0129,0.6133,3885.0,0.5706,346.0,0.0508,5695.0,0.8364,10251.0,3725.0,0.5471,9346.0,71.0,1.07,0.2196,0.5516,48001.0,0.4484,0.1282,0.0436,0.0116,0.8166,2264.7966,1849257.44,271.59,0.0259,1009.42,1812058.15,266.13,0.0237,989.11,13676.4576,6332586.89,930.03,0.0886,1020.56,6728542.54,988.18,0.0878,1084.37,823.4689,96029.79,14.1,0.0013,406.91,112698.97,16.55,0.0015,477.54,119.4008,383.7568,5610784.77,824.02,0.0785,6078.86,6667420.69,979.21,0.087,7223.64,5257.3065,3590.5419,40.9752,3429434.2,503.66,0.048,12701.61,3948884.62,579.95,0.0516,14625.4986,4532.2367,1601459.12,235.2,0.0224,311.39,1726655.25,253.58,0.0225,335.73,1465.7072,292.9946,19020540.5,2793.44,0.2662,15930.1,19233224.07,2824.68,0.2511,16108.23,261.125,20.8548,2345529.25,344.47,0.0328,18615.31,2610523.95,383.39,0.0341,20718.44,160.8166,6.7558,1268430.5,186.29,0.0178,28827.97,1399140.1,205.48,0.0183,31798.64,0.2715,1987472.5,291.89,0.0278,22584.91,2215496.56,325.38,0.0289,25176.1,1866.7939,8710721.58,1279.3,0.1219,2085.9,9358289.21,1374.4,0.1222,2240.97,3364.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3256621.72,478.28,0.0456,838.26,3436603.72,504.71,0.0449,884.58,2620.2085,1360577.86,1444929.26,2241.0045,71.8167,5432145.22,797.79,0.076,15699.84,6507184.79,955.67,0.0849,18806.89,8096.7837,2815723.87,413.53,0.0394,494.42,2889078.36,424.3,0.0377,507.3,71456905.51,10494.48,76600694.54,11249.92,0.0,0.0,2492.7302,3533859.97,519.0,0.0495,948.69,3621804.99,531.91,0.0473,972.3,0.0
Anderson,2017,305.0,0.1712,486.2973,1688406.09,251.48,0.0234,1434.5,1594112.91,237.43,0.0207,1354.39,176.6458,904467.01,134.71,0.0125,1301.39,1016687.28,151.43,0.0132,1462.86,1177.0,0.1753,695.0,0.1035,1741.0,0.2593,6074.0,0.9047,5531.0,0.3382,6714.0,271.0,0.0404,827.0,0.1232,250.0,0.0372,5044.0,0.7513,1186.0,0.1766,121.0,0.018,55.0,0.0082,2727.0,4132.0,87.0,0.013,0.6154,3845.0,0.5727,359.0,0.0535,5582.0,0.8314,10451.0,3600.0,0.5362,9441.0,71.0,1.05,0.2139,0.5548,48001.0,0.4452,0.1241,0.0423,0.0127,0.821,1959.1898,1581359.75,235.53,0.0219,908.31,1538487.3,229.15,0.02,883.68,14066.1305,6540940.0,974.22,0.0906,1076.88,6890348.53,1026.27,0.0896,1134.4,823.801,106920.95,15.93,0.0015,394.54,124566.37,18.55,0.0016,459.65,129.8779,329.9077,5038881.94,750.5,0.0698,6092.96,5978086.71,890.39,0.0777,7228.64,4925.2309,3408.5493,39.4698,3298025.43,491.22,0.0457,13192.1,3783295.06,563.49,0.0492,15133.1802,4804.2895,1578680.91,235.13,0.0219,312.98,1654995.25,246.5,0.0215,328.11,1458.8919,287.7569,19750336.28,2941.66,0.2736,16652.9,19785849.64,2946.95,0.2572,16682.84,232.3503,19.8094,2297622.33,342.21,0.0318,18988.61,2543242.23,378.8,0.0331,21018.53,214.1793,8.6387,1918987.9,285.82,0.0266,34890.69,2146654.74,319.73,0.0279,39030.09,0.2888,1953458.36,290.95,0.0271,22453.54,2164807.49,322.43,0.0281,24882.84,1960.6792,8728966.17,1300.11,0.1209,2112.53,9415563.63,1402.38,0.1224,2278.69,3399.6127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117372.8,464.31,0.0432,810.76,3282382.34,488.89,0.0427,853.68,2711.0515,1414067.3,1468464.57,2446.3807,77.8969,5925011.11,882.49,0.0821,16504.21,7072089.31,1053.33,0.0919,19699.41,7913.1665,2956512.07,440.35,0.041,529.65,3015759.43,449.17,0.0392,540.27,72177958.06,10750.37,76915382.23,11455.97,71.59,0.01,2347.3339,3377941.65,503.12,0.0468,938.32,3439989.44,512.36,0.0447,955.55,0.0
Anderson,2018,286.0,0.1783,457.4452,1417482.83,217.37,0.0201,1359.04,1344948.86,206.25,0.018,1289.5,162.2451,849275.84,130.24,0.012,1399.14,960148.19,147.24,0.0128,1581.79,1043.0,0.1599,607.0,0.0931,1711.0,0.2624,5850.0,0.8971,5115.0,0.3326,6521.0,292.0,0.0448,749.0,0.1149,253.0,0.0388,4772.0,0.7318,1094.0,0.1678,155.0,0.0238,33.0,0.0051,3138.0,4179.0,93.0,0.0143,0.6409,3667.0,0.5623,309.0,0.0474,5294.0,0.8118,10699.0,3470.0,0.5321,9659.0,71.0,1.04,0.2072,0.5444,48001.0,0.4556,0.1182,0.0469,0.0143,0.8206,1991.1057,1748317.17,268.11,0.0248,1021.81,1584202.48,242.94,0.0212,925.89,13412.0534,6146381.86,942.55,0.087,1050.66,6403881.57,982.04,0.0855,1094.68,784.3889,104415.58,16.01,0.0015,357.59,121012.75,18.56,0.0016,414.43,136.3288,294.1267,4483783.46,687.59,0.0635,5986.36,5268495.47,807.93,0.0703,7034.04,4286.3058,3586.1064,40.1779,3352312.03,514.08,0.0475,13250.25,3857033.96,591.48,0.0515,15245.1935,4656.8011,1384161.11,212.26,0.0196,290.06,1437424.81,220.43,0.0192,301.22,1317.2826,267.597,17914266.62,2747.17,0.2537,16375.02,17675834.66,2710.6,0.236,16157.07,333.3845,26.9897,3345907.21,513.1,0.0474,21586.5,3759435.21,576.51,0.0502,24254.42,153.5041,5.3673,1399446.05,214.61,0.0198,42407.46,1587374.94,243.43,0.0212,48102.27,0.3249,2198459.04,337.14,0.0311,23639.34,2421531.61,371.34,0.0323,26037.97,2083.2694,8835500.43,1354.93,0.1251,2114.26,9701058.07,1487.66,0.1295,2321.38,3561.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092648.01,474.26,0.0438,843.37,3227882.68,495.0,0.0431,880.25,2660.7882,1917428.38,1985932.33,2239.3804,67.0143,5632818.01,863.8,0.0798,18229.18,6694786.9,1026.65,0.0894,21665.98,7546.6953,2490399.98,381.9,0.0353,470.42,2500251.93,383.42,0.0334,472.28,70622350.01,10829.99,74902683.31,11486.38,7.14,0.0,2385.677,4309346.4,660.84,0.061,1241.89,4371446.89,670.36,0.0584,1259.78,0.0
Anderson,2019,281.0,0.1818,482.7697,1377260.88,221.78,0.0197,1369.05,1290045.33,207.74,0.0177,1282.35,173.2689,1041970.85,167.79,0.0149,1870.68,1189518.09,191.55,0.0163,2135.58,1006.0,0.162,557.0,0.0897,1666.0,0.2683,5614.0,0.904,4822.0,0.339,6210.0,221.0,0.0356,730.0,0.1176,241.0,0.0388,4628.0,0.7452,1035.0,0.1667,162.0,0.0261,35.0,0.0056,3458.0,4177.0,81.0,0.013,0.6726,3516.0,0.5662,296.0,0.0477,5109.0,0.8227,10850.0,3409.0,0.549,9668.0,71.0,1.02,0.1847,0.5428,48001.0,0.4572,0.1106,0.0441,0.0156,0.8296,2115.2979,1960112.7,315.64,0.028,1176.54,1679363.32,270.43,0.023,1008.02,13669.4042,5959562.51,959.67,0.0853,1061.55,6164144.24,992.62,0.0846,1098.0,776.4895,87540.7,14.1,0.0013,396.11,100028.91,16.11,0.0014,452.62,116.4251,285.3462,4330115.9,697.28,0.062,5931.67,4970150.51,800.35,0.0682,6808.43,4090.9823,3875.2013,40.7407,3512231.83,565.58,0.0503,14573.58,4033996.8,649.6,0.0554,16738.5759,4891.6264,1386709.62,223.3,0.0198,299.63,1426744.07,229.75,0.0196,308.29,1199.3559,263.285,17933556.01,2887.85,0.2566,17327.11,17259174.16,2779.26,0.2369,16675.53,346.3768,29.1465,3271607.35,526.83,0.0468,20195.11,3742243.03,602.62,0.0514,23100.27,129.4686,5.7971,1182904.08,190.48,0.0169,33797.26,1312825.2,211.41,0.018,37509.29,0.3577,2040458.17,328.58,0.0292,25190.84,2228455.15,358.85,0.0306,27511.79,2120.7729,8763919.52,1411.26,0.1254,2098.14,9269539.94,1492.68,0.1272,2219.19,3811.5942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129318.0,503.92,0.0448,890.02,3229860.25,520.11,0.0443,918.62,2685.1852,2090254.83,2156756.57,1999.1948,63.9291,5161777.83,831.2,0.0739,17438.44,6091653.25,980.94,0.0836,20579.91,7557.971,2789511.82,449.2,0.0399,546.0,2787430.57,448.86,0.0383,545.59,69883460.59,11253.38,72863555.17,11733.26,5289.85,0.85,2521.4171,3864648.0,622.33,0.0553,1133.66,3931625.78,633.11,0.054,1153.31,0.0
Anderson,2020,213.0,0.1682,386.8886,1041695.98,176.92,0.0159,1161.31,972976.42,165.25,0.0145,1084.7,132.6427,623257.35,105.85,0.0095,1452.81,680032.08,115.49,0.0101,1585.16,897.0,0.1523,429.0,0.0729,1422.0,0.2415,5275.0,0.8959,3734.0,0.296,5888.0,189.0,0.0321,649.0,0.1102,256.0,0.0435,4142.0,0.7035,906.0,0.1539,123.0,0.0209,28.0,0.0048,3961.0,3821.0,72.0,0.0122,0.6489,3098.0,0.5262,339.0,0.0576,4826.0,0.8196,11014.0,3157.0,0.5362,9849.0,72.0,1.02,0.1705,0.5403,48001.0,0.4597,0.1024,0.0394,0.016,0.8422,2055.0272,2243344.88,381.0,0.0342,1577.6,2044988.0,347.31,0.0304,1438.11,12714.6739,5306239.54,901.2,0.0808,1005.92,5429812.42,922.18,0.0807,1029.35,634.1712,72908.62,12.38,0.0011,385.76,80559.54,13.68,0.0012,426.24,99.6943,463.3152,4174573.93,709.0,0.0636,6432.32,4773764.28,810.76,0.071,7355.57,3572.6902,3574.2188,45.3465,3238868.35,550.08,0.0493,12651.83,3644883.42,619.04,0.0542,14237.8259,4228.091,1204454.08,204.56,0.0183,290.79,1216816.34,206.66,0.0181,293.78,1083.7296,229.1101,16791709.03,2851.85,0.2557,18533.9,15464097.5,2626.38,0.2299,17068.54,300.4416,23.6073,2793246.32,474.4,0.0425,22709.32,3027002.4,514.1,0.045,24609.78,113.6209,4.7554,1086790.74,184.58,0.0165,38813.96,1192722.17,202.57,0.0177,42597.22,0.4022,1797174.95,305.23,0.0274,24960.76,1944526.83,330.25,0.0289,27007.32,1884.6807,8573741.92,1456.14,0.1305,2243.85,9022195.26,1532.3,0.1341,2361.21,3583.7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678057.02,454.83,0.0408,864.45,2729371.44,463.55,0.0406,881.01,2425.4416,1714901.0,1741755.48,2456.182,81.1821,6304353.69,1070.71,0.096,18596.91,7300376.1,1239.87,0.1085,21535.03,7391.3043,2724709.78,462.76,0.0415,564.59,2691499.22,457.12,0.04,557.71,65677849.24,11154.53,67262538.93,11423.66,1573.04,0.27,2322.0109,3307822.06,561.79,0.0504,1047.77,3305160.03,561.34,0.0491,1046.93,0.0
